id_proceso,entidad,tipo_procedimiento,objeto,descripcion,estado,fecha_convocatoria,fecha_adjudicacion,dias_convocatoria_adjudicacion,n_postores,monto_referencial,monto_adjudicado,proveedor_adjudicado,fuente
PROC-2022-00628,SEDAPAL,Subasta Inversa Electrónica,Consultoría de Obra,Consultoría de Obra para SEDAPAL — paquete 28,Adjudicado,2023-10-06,2023-11-18,43,3,382886.1,328822.49,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00629,Ministerio de Salud,Subasta Inversa Electrónica,Servicio,Servicio para Salud — paquete 29,Adjudicado,2021-02-10,2021-03-16,34,2,333826.54,279721.26,Proveedor F16,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00630,Gobierno Regional de Lima,Adjudicación Simplificada,Obra,Obra para Lima — paquete 30,Adjudicado,2022-10-20,2022-12-04,45,5,390965.1,380575.38,Proveedor R52,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00631,Ministerio del Interior,Concurso Público,Bien,Bien para Interior — paquete 31,Adjudicado,2018-03-15,2018-05-23,69,3,709767.14,670080.9,Proveedor K32,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00632,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Obra,Obra para Arequipa — paquete 32,Cancelado,2019-06-22,,,3,139926.83,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00633,PRONIED,Adjudicación Simplificada,Obra,Obra para PRONIED — paquete 33,Adjudicado,2019-10-16,2019-11-13,28,3,481287.94,408225.98,Proveedor J29,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00634,PRONIED,Subasta Inversa Electrónica,Servicio,Servicio para PRONIED — paquete 34,Adjudicado,2019-01-10,2019-02-24,45,4,164117.54,163395.32,Proveedor F17,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00635,Ministerio de Salud,Subasta Inversa Electrónica,Servicio,Servicio para Salud — paquete 35,Adjudicado,2025-04-09,2025-05-10,31,1,260753.55,217232.84,Proveedor I24,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00636,Municipalidad de Trujillo,Concurso Público,Bien,Bien para Trujillo — paquete 36,Adjudicado,2022-01-17,2022-01-31,14,4,1688704.73,1637873.55,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00637,Municipalidad Provincial de Arequipa,Selección de Consultores Individuales,Bien,Bien para Arequipa — paquete 37,Adjudicado,2020-03-30,2020-05-18,49,3,117246.94,106674.31,Proveedor M37,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00638,Gobierno Regional de Cusco,Selección de Consultores Individuales,Consultoría de Obra,Consultoría de Obra para Cusco — paquete 38,Adjudicado,2019-12-16,2020-01-18,33,7,106063.21,90139.9,Proveedor K32,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00639,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Servicio,Servicio para Arequipa — paquete 39,Desierto,2020-03-02,,,3,276642.6,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00640,SEDAPAL,Contratación Directa,Bien,Bien para SEDAPAL — paquete 40,Adjudicado,2019-12-10,2020-01-17,38,4,760414.19,724874.73,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00641,SEDAPAL,Concurso Público,Bien,Bien para SEDAPAL — paquete 41,Adjudicado,2023-06-07,2023-07-03,26,3,2412522.6,2316660.84,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00642,Gobierno Regional de Lima,Selección de Consultores Individuales,Consultoría de Obra,Consultoría de Obra para Lima — paquete 42,Adjudicado,2022-05-11,2022-06-29,49,4,56254.13,49185.33,Proveedor F17,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00643,Ministerio de Salud,Adjudicación Simplificada,Obra,Obra para Salud — paquete 43,Adjudicado,2025-01-22,2025-02-16,25,3,226986.56,207077.87,Proveedor O43,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00644,Gobierno Regional de Cusco,Subasta Inversa Electrónica,Servicio,Servicio para Cusco — paquete 44,En convocatoria,2024-08-03,,,4,266576.17,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00645,Gobierno Regional de Cusco,Adjudicación Simplificada,Bien,Bien para Cusco — paquete 45,Adjudicado,2020-05-13,2020-06-18,36,4,288002.17,286391.53,Proveedor R52,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00646,Ministerio del Interior,Adjudicación Simplificada,Bien,Bien para Interior — paquete 46,Adjudicado,2020-08-02,2020-08-20,18,3,456740.55,420013.32,Proveedor B5,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00647,Ministerio de Educación,Comparación de Precios,Obra,Obra para Educación — paquete 47,Adjudicado,2021-01-03,2021-02-16,44,2,80335.33,77987.85,Proveedor K30,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00648,EsSalud,Subasta Inversa Electrónica,Obra,Obra para EsSalud — paquete 48,Adjudicado,2024-08-28,2024-10-08,41,2,135711.77,129179.62,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00649,PRONIED,Selección de Consultores Individuales,Servicio,Servicio para PRONIED — paquete 49,Adjudicado,2023-09-18,2023-12-25,98,2,36041.65,32778.08,Proveedor K30,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00650,Ministerio de Salud,Adjudicación Simplificada,Bien,Bien para Salud — paquete 0,Desierto,2021-07-27,,,5,174241.76,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00651,Ministerio del Interior,Licitación Pública,Bien,Bien para Interior — paquete 1,Adjudicado,2024-05-02,2024-06-01,30,7,4124606.98,3778341.92,Proveedor G19,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00652,PRONIED,Contratación Directa,Obra,Obra para PRONIED — paquete 2,Adjudicado,2022-12-27,2023-02-21,56,3,225858.68,200361.62,Proveedor P45,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00653,PRONIED,Concurso Público,Servicio,Servicio para PRONIED — paquete 3,Cancelado,2022-11-28,,,2,2116636.94,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00654,Ministerio del Interior,Selección de Consultores Individuales,Bien,Bien para Interior — paquete 4,Adjudicado,2023-11-07,2024-01-17,71,4,66757.96,59250.36,Proveedor F16,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00655,EsSalud,Licitación Pública,Bien,Bien para EsSalud — paquete 5,En convocatoria,2019-06-07,,,3,5442058.31,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00656,Ministerio de Salud,Subasta Inversa Electrónica,Bien,Bien para Salud — paquete 6,Adjudicado,2023-03-31,2023-05-27,57,4,407127.35,367632.42,Proveedor J27,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00657,PRONIED,Licitación Pública,Bien,Bien para PRONIED — paquete 7,Adjudicado,2019-06-12,2019-07-25,43,5,5291348.6,4369008.11,Proveedor E14,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00658,Ministerio del Interior,Comparación de Precios,Bien,Bien para Interior — paquete 8,Adjudicado,2018-10-14,2018-12-07,54,1,121358.88,116165.4,Proveedor T59,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00659,Ministerio del Interior,Adjudicación Simplificada,Consultoría de Obra,Consultoría de Obra para Interior — paquete 9,Desierto,2024-01-23,,,4,252721.97,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00660,Ministerio de Salud,Adjudicación Simplificada,Bien,Bien para Salud — paquete 10,Adjudicado,2018-04-24,2018-05-19,25,4,380516.41,318766.0,Proveedor G19,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00661,Ministerio de Educación,Comparación de Precios,Bien,Bien para Educación — paquete 11,Adjudicado,2023-08-26,2023-09-02,7,2,74877.56,73133.63,Proveedor K32,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00662,Gobierno Regional de Cusco,Comparación de Precios,Servicio,Servicio para Cusco — paquete 12,Adjudicado,2019-09-17,2019-10-31,44,2,40637.09,40635.69,Proveedor S55,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00663,Municipalidad de Trujillo,Comparación de Precios,Servicio,Servicio para Trujillo — paquete 13,Adjudicado,2025-03-02,2025-04-02,31,3,88945.42,74547.31,Proveedor A2,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00664,Gobierno Regional de Lima,Adjudicación Simplificada,Obra,Obra para Lima — paquete 14,Adjudicado,2018-04-16,2018-04-23,7,3,401424.37,396366.91,Proveedor H23,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00665,SEDAPAL,Adjudicación Simplificada,Obra,Obra para SEDAPAL — paquete 15,Desierto,2024-03-27,,,0,197312.67,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00666,Municipalidad de Trujillo,Subasta Inversa Electrónica,Bien,Bien para Trujillo — paquete 16,Adjudicado,2025-04-28,2025-05-20,22,3,206895.02,177108.16,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00667,SEDAPAL,Subasta Inversa Electrónica,Consultoría de Obra,Consultoría de Obra para SEDAPAL — paquete 17,Adjudicado,2021-05-14,2021-06-14,31,5,96157.26,79260.68,Proveedor A2,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00668,Municipalidad Provincial de Arequipa,Subasta Inversa Electrónica,Servicio,Servicio para Arequipa — paquete 18,Adjudicado,2025-10-27,2025-11-19,23,4,219478.62,195633.27,Proveedor R51,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00669,Municipalidad de Trujillo,Comparación de Precios,Servicio,Servicio para Trujillo — paquete 19,Adjudicado,2019-01-25,2019-03-06,40,3,57062.71,50899.36,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00670,PRONIED,Concurso Público,Bien,Bien para PRONIED — paquete 20,Adjudicado,2024-11-21,2024-12-15,24,2,1119539.07,975198.29,Proveedor F17,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00671,EsSalud,Subasta Inversa Electrónica,Bien,Bien para EsSalud — paquete 21,Adjudicado,2025-02-13,2025-03-16,31,3,398037.85,329512.95,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00672,Gobierno Regional de Cusco,Adjudicación Simplificada,Bien,Bien para Cusco — paquete 22,Adjudicado,2019-10-29,2019-11-06,8,1,112687.41,100558.65,Proveedor I25,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00673,Ministerio del Interior,Adjudicación Simplificada,Consultoría de Obra,Consultoría de Obra para Interior — paquete 23,Desierto,2023-07-24,,,2,208135.93,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00674,Municipalidad Provincial de Arequipa,Contratación Directa,Servicio,Servicio para Arequipa — paquete 24,Desierto,2023-12-20,,,0,506929.54,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00675,SEDAPAL,Comparación de Precios,Bien,Bien para SEDAPAL — paquete 25,Desierto,2022-08-11,,,4,112066.96,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00676,Municipalidad Provincial de Arequipa,Concurso Público,Bien,Bien para Arequipa — paquete 26,En convocatoria,2018-04-24,,,4,1656829.44,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00677,Ministerio de Salud,Licitación Pública,Servicio,Servicio para Salud — paquete 27,Adjudicado,2023-06-15,2023-07-17,32,4,4427944.09,3775576.39,Proveedor K32,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00678,Ministerio de Educación,Adjudicación Simplificada,Bien,Bien para Educación — paquete 28,Cancelado,2018-09-01,,,2,222523.28,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00679,Gobierno Regional de Lima,Comparación de Precios,Bien,Bien para Lima — paquete 29,Adjudicado,2021-01-29,2021-03-05,35,5,172078.72,163888.29,Proveedor H23,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00680,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Bien,Bien para Arequipa — paquete 30,Nulo,2020-02-25,,,5,275732.44,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00681,Ministerio de Salud,Adjudicación Simplificada,Bien,Bien para Salud — paquete 31,Desierto,2020-09-29,,,2,151745.35,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00682,Gobierno Regional de Lima,Contratación Directa,Servicio,Servicio para Lima — paquete 32,En convocatoria,2025-12-06,,,2,1016535.25,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00683,EsSalud,Selección de Consultores Individuales,Servicio,Servicio para EsSalud — paquete 33,Adjudicado,2022-08-08,2022-08-15,7,4,84268.07,69581.78,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00684,Ministerio del Interior,Adjudicación Simplificada,Bien,Bien para Interior — paquete 34,Adjudicado,2020-09-23,2020-10-14,21,6,264997.47,237150.89,Proveedor I24,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00685,Ministerio de Educación,Subasta Inversa Electrónica,Bien,Bien para Educación — paquete 35,Desierto,2021-11-10,,,1,150567.71,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00686,Ministerio de Educación,Adjudicación Simplificada,Servicio,Servicio para Educación — paquete 36,Adjudicado,2023-09-16,2023-10-20,34,2,165439.08,160066.81,Proveedor K32,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00687,Ministerio de Educación,Selección de Consultores Individuales,Obra,Obra para Educación — paquete 37,Adjudicado,2023-09-02,2023-10-28,56,2,114092.23,109536.39,Proveedor D11,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00688,EsSalud,Adjudicación Simplificada,Servicio,Servicio para EsSalud — paquete 38,Desierto,2024-05-24,,,1,469463.79,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00689,Gobierno Regional de Cusco,Adjudicación Simplificada,Servicio,Servicio para Cusco — paquete 39,Adjudicado,2025-06-26,2025-07-20,24,6,406664.05,374297.12,Proveedor O43,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00690,EsSalud,Adjudicación Simplificada,Servicio,Servicio para EsSalud — paquete 40,Desierto,2025-02-25,,,2,138066.29,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00691,Municipalidad de Trujillo,Adjudicación Simplificada,Servicio,Servicio para Trujillo — paquete 41,Adjudicado,2024-10-10,2024-11-09,30,3,193896.61,161703.14,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00692,PRONIED,Licitación Pública,Servicio,Servicio para PRONIED — paquete 42,Desierto,2022-11-25,,,2,1046838.75,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00693,Municipalidad de Trujillo,Contratación Directa,Bien,Bien para Trujillo — paquete 43,Adjudicado,2021-02-05,2021-03-01,24,3,820512.59,708993.39,Proveedor A2,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00694,Municipalidad Provincial de Arequipa,Subasta Inversa Electrónica,Bien,Bien para Arequipa — paquete 44,En convocatoria,2021-01-28,,,4,266733.32,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00695,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Bien,Bien para Arequipa — paquete 45,Adjudicado,2020-12-23,2021-02-22,61,6,559230.4,472016.32,Proveedor L35,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00696,Gobierno Regional de Lima,Subasta Inversa Electrónica,Servicio,Servicio para Lima — paquete 46,Adjudicado,2021-08-11,2021-09-24,44,2,217252.57,206593.67,Proveedor L34,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00697,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Bien,Bien para Arequipa — paquete 47,Adjudicado,2025-05-30,2025-07-03,34,3,202578.65,177773.73,Proveedor F17,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00698,Ministerio de Educación,Adjudicación Simplificada,Obra,Obra para Educación — paquete 48,Adjudicado,2023-04-11,2023-04-18,7,2,469001.35,466282.45,Proveedor K30,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00699,Municipalidad de Trujillo,Licitación Pública,Obra,Obra para Trujillo — paquete 49,Nulo,2021-02-26,,,6,2472815.11,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00700,EsSalud,Subasta Inversa Electrónica,Obra,Obra para EsSalud — paquete 0,Adjudicado,2024-05-03,2024-06-14,42,4,348683.75,329192.44,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00701,Gobierno Regional de Lima,Comparación de Precios,Consultoría de Obra,Consultoría de Obra para Lima — paquete 1,En convocatoria,2024-05-25,,,1,79521.31,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00702,Municipalidad de Trujillo,Comparación de Precios,Servicio,Servicio para Trujillo — paquete 2,Adjudicado,2019-03-11,2019-04-26,46,3,169797.53,156582.06,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00703,EsSalud,Subasta Inversa Electrónica,Bien,Bien para EsSalud — paquete 3,Desierto,2018-09-28,,,3,195737.93,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00704,Gobierno Regional de Cusco,Contratación Directa,Bien,Bien para Cusco — paquete 4,Nulo,2021-07-02,,,2,924884.51,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00705,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Bien,Bien para Arequipa — paquete 5,Adjudicado,2021-08-10,2021-09-29,50,6,571651.3,475666.8,Proveedor D10,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00706,Gobierno Regional de Lima,Licitación Pública,Bien,Bien para Lima — paquete 6,Adjudicado,2018-05-17,2018-06-24,38,5,4090781.03,4011658.96,Proveedor D11,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00707,EsSalud,Comparación de Precios,Bien,Bien para EsSalud — paquete 7,Adjudicado,2022-02-16,2022-03-08,20,2,87340.41,81807.53,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00708,Ministerio del Interior,Contratación Directa,Servicio,Servicio para Interior — paquete 8,Adjudicado,2022-10-12,2022-11-20,39,2,666873.74,547882.6,Proveedor S54,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00709,Gobierno Regional de Lima,Selección de Consultores Individuales,Bien,Bien para Lima — paquete 9,Adjudicado,2024-06-19,2024-08-24,66,2,135586.75,134805.88,Proveedor E12,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00710,Municipalidad Provincial de Arequipa,Subasta Inversa Electrónica,Servicio,Servicio para Arequipa — paquete 10,Adjudicado,2022-09-04,2022-09-30,26,6,155682.96,146427.51,Proveedor J27,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00711,Municipalidad de Trujillo,Adjudicación Simplificada,Bien,Bien para Trujillo — paquete 11,Adjudicado,2025-01-06,2025-02-15,40,2,484510.0,430173.75,Proveedor A2,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00712,Municipalidad de Trujillo,Comparación de Precios,Bien,Bien para Trujillo — paquete 12,Adjudicado,2021-08-01,2021-09-21,51,6,180848.71,172557.41,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00713,PRONIED,Comparación de Precios,Obra,Obra para PRONIED — paquete 13,Desierto,2019-03-22,,,0,131161.62,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00714,Municipalidad de Trujillo,Concurso Público,Servicio,Servicio para Trujillo — paquete 14,Adjudicado,2023-10-21,2023-11-22,32,1,2178732.58,2126069.72,Proveedor B4,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00715,Gobierno Regional de Lima,Licitación Pública,Servicio,Servicio para Lima — paquete 15,En convocatoria,2022-12-08,,,3,1509833.15,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00716,Ministerio de Salud,Licitación Pública,Bien,Bien para Salud — paquete 16,Adjudicado,2021-11-08,2021-12-24,46,4,3699422.16,3168845.72,Proveedor K32,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00717,Ministerio de Educación,Subasta Inversa Electrónica,Servicio,Servicio para Educación — paquete 17,Adjudicado,2023-01-12,2023-02-14,33,7,209401.78,209219.37,Proveedor K32,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00718,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Obra,Obra para Arequipa — paquete 18,Adjudicado,2019-10-02,2019-11-02,31,2,231200.14,229746.98,Proveedor G19,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00719,PRONIED,Adjudicación Simplificada,Consultoría de Obra,Consultoría de Obra para PRONIED — paquete 19,Adjudicado,2019-03-19,2019-06-09,82,6,313505.61,288063.74,Proveedor D9,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00720,EsSalud,Comparación de Precios,Bien,Bien para EsSalud — paquete 20,En convocatoria,2020-08-20,,,2,142263.83,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00721,Municipalidad Provincial de Arequipa,Comparación de Precios,Bien,Bien para Arequipa — paquete 21,Nulo,2024-08-31,,,4,116682.95,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00722,PRONIED,Selección de Consultores Individuales,Bien,Bien para PRONIED — paquete 22,Adjudicado,2024-07-15,2024-09-07,54,6,92742.83,85738.4,Proveedor K31,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00723,Ministerio del Interior,Subasta Inversa Electrónica,Bien,Bien para Interior — paquete 23,Nulo,2022-06-05,,,3,301570.7,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00724,Ministerio del Interior,Contratación Directa,Bien,Bien para Interior — paquete 24,Adjudicado,2020-02-26,2020-04-27,61,4,298618.34,296264.48,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00725,SEDAPAL,Subasta Inversa Electrónica,Bien,Bien para SEDAPAL — paquete 25,Adjudicado,2025-09-09,2025-10-09,30,1,366854.39,310829.8,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
